frame_id,seq_id,class_id,description
SEQ_0506_frame_00210,506,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 70.0.
SEQ_0505_frame_00090,505,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (190, 182) covers only 3.7% of the thermal field."
SEQ_0509_frame_01532,509,2,Low forage dietary stress reflected in reduced methane output: 12.2% coverage with moderate emission intensity.
SEQ_0507_frame_01314,507,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 31.7.
SEQ_0508_frame_01236,508,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0505_frame_00013,505,2,Digestive distress state: the thermal emission is weak with mean intensity 105 and maximum 192.
SEQ_0509_frame_01140,509,2,The animal displays signs of dietary insufficiency. Gas coverage of 8.7% is significantly below normal levels.
SEQ_0506_frame_00050,506,2,"Low emission state confirmed: the gas plume at (117, 137) shows minimal thermal signature with 18.6% coverage."
SEQ_0508_frame_02034,508,2,The bovine's metabolic output is suppressed. Gas dispersion of 13.6 and 1 region(s) indicate low forage diet.
SEQ_0509_frame_01937,509,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0506_frame_01541,506,2,"The cow shows diminished methane release with only 3.5% gas coverage, consistent with low forage feeding conditions."
SEQ_0508_frame_00738,508,2,"Low metabolic activity detected: gas emission parameters (14.4% area, 38.1 dispersion) suggest dietary distress."
SEQ_0508_frame_00333,508,2,"The thermal profile reveals suppressed gas output at (192, 176) with 2 barely visible emission zone(s)."
SEQ_0506_frame_01642,506,2,Digestive function appears compromised. Gas coverage at 8.7% with moderate intensity indicates forage deficiency.
SEQ_0505_frame_00060,505,2,Reduced behavioural activity: the thermal emission covers only 9.6% of the field with peak intensity 197.
SEQ_0505_frame_interp_00008,505,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at low thermal intensity.
SEQ_0508_frame_00406,508,2,The subject's gas emission is notably reduced. Spatial coverage of 3.3% and dispersion 27.4 indicate dietary stress.
SEQ_0508_frame_00306,508,2,Thermal behavioural analysis indicates low emission state with 4.6% coverage and mean intensity of 107.
SEQ_0507_frame_00029,507,2,"The bovine subject shows reduced gas emission at 3.1% coverage, indicating digestive distress from low forage intake."
SEQ_0507_frame_00701,507,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 2.1% spatial coverage.
SEQ_0505_frame_00088,505,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 28.0.
SEQ_0509_frame_02215,509,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (142, 118) covers only 9.2% of the thermal field."
SEQ_0507_frame_00023,507,2,Low forage dietary stress reflected in reduced methane output: 7.9% coverage with moderate emission intensity.
SEQ_0506_frame_00048,506,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 20.1.
SEQ_0509_frame_01580,509,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0507_frame_00600,507,2,Digestive distress state: the thermal emission is weak with mean intensity 130 and maximum 188.
SEQ_0507_frame_00769,507,2,The animal displays signs of dietary insufficiency. Gas coverage of 9.2% is significantly below normal levels.
SEQ_0508_frame_01803,508,2,"Low emission state confirmed: the gas plume at (151, 164) shows minimal thermal signature with 6.3% coverage."
SEQ_0507_frame_01718,507,2,The bovine's metabolic output is suppressed. Gas dispersion of 47.1 and 1 region(s) indicate low forage diet.
SEQ_0508_frame_00930,508,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0505_frame_interp_00003,505,2,"The cow shows diminished methane release with only 10.1% gas coverage, consistent with low forage feeding conditions."
SEQ_0508_frame_01342,508,2,"Low metabolic activity detected: gas emission parameters (5.1% area, 30.8 dispersion) suggest dietary distress."
SEQ_0507_frame_01221,507,2,"The thermal profile reveals suppressed gas output at (200, 137) with 1 barely visible emission zone(s)."
SEQ_0508_frame_00865,508,2,Digestive function appears compromised. Gas coverage at 11.1% with moderate intensity indicates forage deficiency.
SEQ_0508_frame_00692,508,2,Reduced behavioural activity: the thermal emission covers only 7.8% of the field with peak intensity 157.
SEQ_0507_frame_00171,507,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0506_frame_01030,506,2,The subject's gas emission is notably reduced. Spatial coverage of 3.5% and dispersion 75.7 indicate dietary stress.
SEQ_0505_frame_00310,505,2,Thermal behavioural analysis indicates low emission state with 1.0% coverage and mean intensity of 107.
SEQ_0507_frame_01845,507,2,"The bovine subject shows reduced gas emission at 1.2% coverage, indicating digestive distress from low forage intake."
SEQ_0508_frame_00280,508,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 8.8% spatial coverage.
SEQ_0509_frame_01313,509,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 20.1.
SEQ_0507_frame_00774,507,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (206, 95) covers only 8.6% of the thermal field."
SEQ_0508_frame_01873,508,2,Low forage dietary stress reflected in reduced methane output: 8.1% coverage with moderate emission intensity.
SEQ_0508_frame_00407,508,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 29.7.
SEQ_0508_frame_00031,508,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0505_frame_00038,505,2,Digestive distress state: the thermal emission is weak with mean intensity 104 and maximum 175.
SEQ_0508_frame_01374,508,2,The animal displays signs of dietary insufficiency. Gas coverage of 13.0% is significantly below normal levels.
SEQ_0508_frame_00355,508,2,"Low emission state confirmed: the gas plume at (137, 164) shows minimal thermal signature with 13.1% coverage."
SEQ_0506_frame_01084,506,2,The bovine's metabolic output is suppressed. Gas dispersion of 47.0 and 1 region(s) indicate low forage diet.
SEQ_0508_frame_00842,508,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0508_frame_00165,508,2,"The cow shows diminished methane release with only 2.6% gas coverage, consistent with low forage feeding conditions."
SEQ_0509_frame_00616,509,2,"Low metabolic activity detected: gas emission parameters (12.7% area, 37.0 dispersion) suggest dietary distress."
SEQ_0509_frame_00800,509,2,"The thermal profile reveals suppressed gas output at (154, 142) with 1 barely visible emission zone(s)."
SEQ_0509_frame_00657,509,2,Digestive function appears compromised. Gas coverage at 4.5% with moderate intensity indicates forage deficiency.
SEQ_0505_frame_00150,505,2,Reduced behavioural activity: the thermal emission covers only 7.2% of the field with peak intensity 182.
SEQ_0509_frame_01368,509,2,Low forage intake evident from the minimal gas emission pattern: 2 region(s) at moderate thermal intensity.
SEQ_0506_frame_00075,506,2,The subject's gas emission is notably reduced. Spatial coverage of 11.2% and dispersion 28.0 indicate dietary stress.
SEQ_0509_frame_01508,509,2,Thermal behavioural analysis indicates low emission state with 5.3% coverage and mean intensity of 109.
SEQ_0507_frame_01785,507,2,"The bovine subject shows reduced gas emission at 7.3% coverage, indicating digestive distress from low forage intake."
SEQ_0507_frame_00055,507,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 4.8% spatial coverage.
SEQ_0509_frame_00043,509,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 26.4.
SEQ_0508_frame_00098,508,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (176, 184) covers only 1.6% of the thermal field."
SEQ_0508_frame_01471,508,2,Low forage dietary stress reflected in reduced methane output: 3.8% coverage with moderate emission intensity.
SEQ_0508_frame_00749,508,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 45.5.
SEQ_0508_frame_01645,508,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0506_frame_00054,506,2,Digestive distress state: the thermal emission is weak with mean intensity 124 and maximum 228.
SEQ_0507_frame_00696,507,2,The animal displays signs of dietary insufficiency. Gas coverage of 8.1% is significantly below normal levels.
SEQ_0508_frame_01755,508,2,"Low emission state confirmed: the gas plume at (191, 197) shows minimal thermal signature with 5.2% coverage."
SEQ_0508_frame_00036,508,2,The bovine's metabolic output is suppressed. Gas dispersion of 20.6 and 1 region(s) indicate low forage diet.
SEQ_0509_frame_01944,509,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0509_frame_02055,509,2,"The cow shows diminished methane release with only 4.5% gas coverage, consistent with low forage feeding conditions."
SEQ_0507_frame_01556,507,2,"Low metabolic activity detected: gas emission parameters (3.0% area, 40.3 dispersion) suggest dietary distress."
SEQ_0509_frame_00216,509,2,"The thermal profile reveals suppressed gas output at (118, 121) with 1 barely visible emission zone(s)."
SEQ_0505_frame_00107,505,2,Digestive function appears compromised. Gas coverage at 7.4% with low intensity indicates forage deficiency.
SEQ_0507_frame_01483,507,2,Reduced behavioural activity: the thermal emission covers only 5.5% of the field with peak intensity 203.
SEQ_0508_frame_00310,508,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0509_frame_01477,509,2,The subject's gas emission is notably reduced. Spatial coverage of 3.6% and dispersion 20.4 indicate dietary stress.
SEQ_0507_frame_00747,507,2,Thermal behavioural analysis indicates low emission state with 12.0% coverage and mean intensity of 124.
SEQ_0505_frame_00231,505,2,"The bovine subject shows reduced gas emission at 3.3% coverage, indicating digestive distress from low forage intake."
SEQ_0505_frame_interp_00014,505,2,Low emission state detected. The thermal signature reveals low-intensity gas output with only 7.7% spatial coverage.
SEQ_0506_frame_00125,506,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 40.0.
SEQ_0507_frame_01117,507,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (163, 110) covers only 7.2% of the thermal field."
SEQ_0507_frame_01301,507,2,Low forage dietary stress reflected in reduced methane output: 1.8% coverage with moderate emission intensity.
SEQ_0509_frame_01467,509,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 25.4.
SEQ_0508_frame_01466,508,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0508_frame_01081,508,2,Digestive distress state: the thermal emission is weak with mean intensity 107 and maximum 171.
SEQ_0509_frame_00038,509,2,The animal displays signs of dietary insufficiency. Gas coverage of 7.0% is significantly below normal levels.
SEQ_0506_frame_01337,506,2,"Low emission state confirmed: the gas plume at (171, 126) shows minimal thermal signature with 9.4% coverage."
SEQ_0507_frame_00725,507,2,The bovine's metabolic output is suppressed. Gas dispersion of 51.7 and 1 region(s) indicate low forage diet.
SEQ_0506_frame_00126,506,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0507_frame_01747,507,2,"The cow shows diminished methane release with only 11.4% gas coverage, consistent with low forage feeding conditions."
SEQ_0507_frame_00840,507,2,"Low metabolic activity detected: gas emission parameters (5.1% area, 63.8 dispersion) suggest dietary distress."
SEQ_0508_frame_00371,508,2,"The thermal profile reveals suppressed gas output at (158, 128) with 1 barely visible emission zone(s)."
SEQ_0507_frame_01834,507,2,Digestive function appears compromised. Gas coverage at 7.2% with moderate intensity indicates forage deficiency.
SEQ_0508_frame_00177,508,2,Reduced behavioural activity: the thermal emission covers only 3.9% of the field with peak intensity 158.
SEQ_0509_frame_02085,509,2,Low forage intake evident from the minimal gas emission pattern: 2 region(s) at moderate thermal intensity.
SEQ_0506_frame_00137,506,2,The subject's gas emission is notably reduced. Spatial coverage of 4.2% and dispersion 33.2 indicate dietary stress.
SEQ_0509_frame_01931,509,2,Thermal behavioural analysis indicates low emission state with 10.7% coverage and mean intensity of 112.
SEQ_0507_frame_01075,507,2,"The bovine subject shows reduced gas emission at 0.9% coverage, indicating digestive distress from low forage intake."
SEQ_0507_frame_01781,507,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 13.8% spatial coverage.
SEQ_0508_frame_00888,508,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 27.6.
SEQ_0508_frame_01331,508,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (183, 144) covers only 4.3% of the thermal field."
SEQ_0508_frame_01966,508,2,Low forage dietary stress reflected in reduced methane output: 2.9% coverage with moderate emission intensity.
SEQ_0507_frame_01923,507,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 33.8.
SEQ_0506_frame_00274,506,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0505_frame_00186,505,2,Digestive distress state: the thermal emission is weak with mean intensity 111 and maximum 144.
SEQ_0506_frame_01461,506,2,The animal displays signs of dietary insufficiency. Gas coverage of 15.2% is significantly below normal levels.
SEQ_0509_frame_00489,509,2,"Low emission state confirmed: the gas plume at (95, 120) shows minimal thermal signature with 12.5% coverage."
SEQ_0508_frame_01341,508,2,The bovine's metabolic output is suppressed. Gas dispersion of 25.9 and 1 region(s) indicate low forage diet.
SEQ_0507_frame_00522,507,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0506_frame_00547,506,2,"The cow shows diminished methane release with only 7.5% gas coverage, consistent with low forage feeding conditions."
SEQ_0506_frame_01804,506,2,"Low metabolic activity detected: gas emission parameters (6.0% area, 36.6 dispersion) suggest dietary distress."
SEQ_0508_frame_00284,508,2,"The thermal profile reveals suppressed gas output at (201, 156) with 1 barely visible emission zone(s)."
SEQ_0505_frame_00061,505,2,Digestive function appears compromised. Gas coverage at 8.6% with moderate intensity indicates forage deficiency.
SEQ_0506_frame_00697,506,2,Reduced behavioural activity: the thermal emission covers only 10.5% of the field with peak intensity 160.
SEQ_0508_frame_00587,508,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0508_frame_01776,508,2,The subject's gas emission is notably reduced. Spatial coverage of 2.3% and dispersion 21.4 indicate dietary stress.
SEQ_0508_frame_00813,508,2,Thermal behavioural analysis indicates low emission state with 10.0% coverage and mean intensity of 113.
SEQ_0506_frame_01731,506,2,"The bovine subject shows reduced gas emission at 7.9% coverage, indicating digestive distress from low forage intake."
SEQ_0509_frame_01068,509,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 9.1% spatial coverage.
SEQ_0505_frame_interp_00023,505,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 33.7.
SEQ_0508_frame_00320,508,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (193, 171) covers only 17.4% of the thermal field."
SEQ_0508_frame_01130,508,2,Low forage dietary stress reflected in reduced methane output: 8.0% coverage with moderate emission intensity.
SEQ_0507_frame_00494,507,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 70.1.
SEQ_0508_frame_01731,508,2,Reduced eructation activity observed. 2 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0506_frame_01484,506,2,Digestive distress state: the thermal emission is weak with mean intensity 122 and maximum 216.
SEQ_0506_frame_00215,506,2,The animal displays signs of dietary insufficiency. Gas coverage of 4.5% is significantly below normal levels.
SEQ_0509_frame_00431,509,2,"Low emission state confirmed: the gas plume at (85, 94) shows minimal thermal signature with 16.3% coverage."
SEQ_0506_frame_01404,506,2,The bovine's metabolic output is suppressed. Gas dispersion of 40.8 and 1 region(s) indicate low forage diet.
SEQ_0508_frame_01738,508,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0507_frame_01940,507,2,"The cow shows diminished methane release with only 5.5% gas coverage, consistent with low forage feeding conditions."
SEQ_0508_frame_01583,508,2,"Low metabolic activity detected: gas emission parameters (4.8% area, 31.3 dispersion) suggest dietary distress."
SEQ_0505_frame_interp_00018,505,2,"The thermal profile reveals suppressed gas output at (174, 179) with 1 barely visible emission zone(s)."
SEQ_0507_frame_01758,507,2,Digestive function appears compromised. Gas coverage at 0.8% with moderate intensity indicates forage deficiency.
SEQ_0509_frame_00706,509,2,Reduced behavioural activity: the thermal emission covers only 2.0% of the field with peak intensity 170.
SEQ_0507_frame_00909,507,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0508_frame_00978,508,2,The subject's gas emission is notably reduced. Spatial coverage of 8.7% and dispersion 35.6 indicate dietary stress.
SEQ_0509_frame_00805,509,2,Thermal behavioural analysis indicates low emission state with 11.6% coverage and mean intensity of 107.
SEQ_0509_frame_01930,509,2,"The bovine subject shows reduced gas emission at 7.9% coverage, indicating digestive distress from low forage intake."
SEQ_0508_frame_00575,508,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 8.2% spatial coverage.
SEQ_0509_frame_01761,509,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 25.0.
SEQ_0505_frame_00185,505,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (192, 139) covers only 2.0% of the thermal field."
SEQ_0507_frame_00765,507,2,Low forage dietary stress reflected in reduced methane output: 4.4% coverage with moderate emission intensity.
SEQ_0509_frame_01514,509,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 30.9.
SEQ_0508_frame_01851,508,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0506_frame_00243,506,2,Digestive distress state: the thermal emission is weak with mean intensity 132 and maximum 224.
SEQ_0506_frame_01655,506,2,The animal displays signs of dietary insufficiency. Gas coverage of 9.9% is significantly below normal levels.
SEQ_0506_frame_01788,506,2,"Low emission state confirmed: the gas plume at (246, 152) shows minimal thermal signature with 12.7% coverage."
SEQ_0508_frame_00291,508,2,The bovine's metabolic output is suppressed. Gas dispersion of 44.8 and 1 region(s) indicate low forage diet.
SEQ_0506_frame_01580,506,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0508_frame_01667,508,2,"The cow shows diminished methane release with only 1.2% gas coverage, consistent with low forage feeding conditions."
SEQ_0507_frame_00635,507,2,"Low metabolic activity detected: gas emission parameters (8.7% area, 49.1 dispersion) suggest dietary distress."
SEQ_0508_frame_01686,508,2,"The thermal profile reveals suppressed gas output at (168, 181) with 1 barely visible emission zone(s)."
SEQ_0505_frame_00277,505,2,Digestive function appears compromised. Gas coverage at 4.2% with moderate intensity indicates forage deficiency.
SEQ_0507_frame_01052,507,2,Reduced behavioural activity: the thermal emission covers only 5.3% of the field with peak intensity 228.
SEQ_0507_frame_00752,507,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0507_frame_00943,507,2,The subject's gas emission is notably reduced. Spatial coverage of 9.5% and dispersion 43.3 indicate dietary stress.
SEQ_0508_frame_00507,508,2,Thermal behavioural analysis indicates low emission state with 8.1% coverage and mean intensity of 107.
SEQ_0509_frame_00211,509,2,"The bovine subject shows reduced gas emission at 3.9% coverage, indicating digestive distress from low forage intake."
SEQ_0507_frame_01777,507,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 1.7% spatial coverage.
SEQ_0508_frame_00389,508,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 33.9.
SEQ_0509_frame_01525,509,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (145, 137) covers only 11.3% of the thermal field."
SEQ_0508_frame_01357,508,2,Low forage dietary stress reflected in reduced methane output: 8.5% coverage with moderate emission intensity.
SEQ_0508_frame_00685,508,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 21.7.
SEQ_0506_frame_00031,506,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0507_frame_01107,507,2,Digestive distress state: the thermal emission is weak with mean intensity 121 and maximum 174.
SEQ_0509_frame_01756,509,2,The animal displays signs of dietary insufficiency. Gas coverage of 11.1% is significantly below normal levels.
SEQ_0505_frame_interp_00027,505,2,"Low emission state confirmed: the gas plume at (188, 165) shows minimal thermal signature with 10.2% coverage."
SEQ_0507_frame_01440,507,2,The bovine's metabolic output is suppressed. Gas dispersion of 51.3 and 1 region(s) indicate low forage diet.
SEQ_0507_frame_01307,507,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0508_frame_01021,508,2,"The cow shows diminished methane release with only 2.7% gas coverage, consistent with low forage feeding conditions."
SEQ_0508_frame_01137,508,2,"Low metabolic activity detected: gas emission parameters (4.6% area, 17.3 dispersion) suggest dietary distress."
SEQ_0505_frame_00018,505,2,"The thermal profile reveals suppressed gas output at (153, 176) with 1 barely visible emission zone(s)."
SEQ_0506_frame_00592,506,2,Digestive function appears compromised. Gas coverage at 20.1% with moderate intensity indicates forage deficiency.
SEQ_0508_frame_01513,508,2,Reduced behavioural activity: the thermal emission covers only 6.6% of the field with peak intensity 225.
SEQ_0507_frame_01134,507,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0507_frame_00589,507,2,The subject's gas emission is notably reduced. Spatial coverage of 5.5% and dispersion 56.7 indicate dietary stress.
SEQ_0508_frame_01834,508,2,Thermal behavioural analysis indicates low emission state with 7.6% coverage and mean intensity of 109.
SEQ_0509_frame_01260,509,2,"The bovine subject shows reduced gas emission at 9.4% coverage, indicating digestive distress from low forage intake."
SEQ_0507_frame_00846,507,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 8.3% spatial coverage.
SEQ_0509_frame_01078,509,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 47.9.
SEQ_0508_frame_00961,508,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (158, 133) covers only 2.4% of the thermal field."
SEQ_0509_frame_01333,509,2,Low forage dietary stress reflected in reduced methane output: 10.5% coverage with moderate emission intensity.
SEQ_0507_frame_01910,507,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 40.3.
SEQ_0506_frame_01604,506,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0506_frame_01396,506,2,Digestive distress state: the thermal emission is weak with mean intensity 122 and maximum 199.
SEQ_0509_frame_00337,509,2,The animal displays signs of dietary insufficiency. Gas coverage of 13.0% is significantly below normal levels.
SEQ_0508_frame_01425,508,2,"Low emission state confirmed: the gas plume at (138, 148) shows minimal thermal signature with 7.6% coverage."
SEQ_0508_frame_00708,508,2,The bovine's metabolic output is suppressed. Gas dispersion of 15.1 and 1 region(s) indicate low forage diet.
SEQ_0508_frame_00464,508,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0508_frame_01398,508,2,"The cow shows diminished methane release with only 7.5% gas coverage, consistent with low forage feeding conditions."
SEQ_0505_frame_00089,505,2,"Low metabolic activity detected: gas emission parameters (7.4% area, 24.3 dispersion) suggest dietary distress."
SEQ_0506_frame_01542,506,2,"The thermal profile reveals suppressed gas output at (172, 106) with 1 barely visible emission zone(s)."
SEQ_0506_frame_00629,506,2,Digestive function appears compromised. Gas coverage at 7.2% with moderate intensity indicates forage deficiency.
SEQ_0509_frame_00082,509,2,Reduced behavioural activity: the thermal emission covers only 1.4% of the field with peak intensity 196.
SEQ_0508_frame_01514,508,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0508_frame_00249,508,2,The subject's gas emission is notably reduced. Spatial coverage of 6.4% and dispersion 27.6 indicate dietary stress.
SEQ_0507_frame_00327,507,2,Thermal behavioural analysis indicates low emission state with 3.9% coverage and mean intensity of 119.
SEQ_0509_frame_01697,509,2,"The bovine subject shows reduced gas emission at 18.1% coverage, indicating digestive distress from low forage intake."
SEQ_0509_frame_01850,509,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 11.1% spatial coverage.
SEQ_0505_frame_00044,505,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 25.9.
SEQ_0507_frame_01383,507,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (180, 132) covers only 5.8% of the thermal field."
SEQ_0509_frame_00153,509,2,Low forage dietary stress reflected in reduced methane output: 7.9% coverage with moderate emission intensity.
SEQ_0508_frame_00255,508,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 31.0.
SEQ_0509_frame_00596,509,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0508_frame_01141,508,2,Digestive distress state: the thermal emission is weak with mean intensity 108 and maximum 218.
SEQ_0507_frame_00583,507,2,The animal displays signs of dietary insufficiency. Gas coverage of 8.2% is significantly below normal levels.
SEQ_0509_frame_00737,509,2,"Low emission state confirmed: the gas plume at (109, 153) shows minimal thermal signature with 11.0% coverage."
SEQ_0509_frame_01297,509,2,The bovine's metabolic output is suppressed. Gas dispersion of 40.1 and 1 region(s) indicate low forage diet.
SEQ_0506_frame_01361,506,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0505_frame_00161,505,2,"The cow shows diminished methane release with only 4.6% gas coverage, consistent with low forage feeding conditions."
SEQ_0509_frame_00562,509,2,"Low metabolic activity detected: gas emission parameters (3.6% area, 34.7 dispersion) suggest dietary distress."
SEQ_0506_frame_00203,506,2,"The thermal profile reveals suppressed gas output at (217, 55) with 1 barely visible emission zone(s)."
SEQ_0508_frame_01002,508,2,Digestive function appears compromised. Gas coverage at 6.0% with moderate intensity indicates forage deficiency.
SEQ_0508_frame_01595,508,2,Reduced behavioural activity: the thermal emission covers only 6.6% of the field with peak intensity 159.
SEQ_0508_frame_00421,508,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0508_frame_01207,508,2,The subject's gas emission is notably reduced. Spatial coverage of 8.0% and dispersion 28.7 indicate dietary stress.
SEQ_0506_frame_01821,506,2,Thermal behavioural analysis indicates low emission state with 9.3% coverage and mean intensity of 125.
SEQ_0506_frame_01629,506,2,"The bovine subject shows reduced gas emission at 13.2% coverage, indicating digestive distress from low forage intake."
SEQ_0506_frame_00255,506,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 9.4% spatial coverage.
SEQ_0508_frame_01311,508,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 28.4.
SEQ_0507_frame_01361,507,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (186, 93) covers only 1.9% of the thermal field."
SEQ_0509_frame_01515,509,2,Low forage dietary stress reflected in reduced methane output: 10.9% coverage with moderate emission intensity.
SEQ_0509_frame_01909,509,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 27.8.
SEQ_0508_frame_02069,508,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0505_frame_00100,505,2,Digestive distress state: the thermal emission is weak with mean intensity 106 and maximum 192.
SEQ_0506_frame_01159,506,2,The animal displays signs of dietary insufficiency. Gas coverage of 2.9% is significantly below normal levels.
SEQ_0506_frame_00025,506,2,"Low emission state confirmed: the gas plume at (151, 148) shows minimal thermal signature with 6.3% coverage."
SEQ_0508_frame_00425,508,2,The bovine's metabolic output is suppressed. Gas dispersion of 36.0 and 1 region(s) indicate low forage diet.
SEQ_0507_frame_00126,507,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0507_frame_00622,507,2,"The cow shows diminished methane release with only 4.3% gas coverage, consistent with low forage feeding conditions."
SEQ_0506_frame_01166,506,2,"Low metabolic activity detected: gas emission parameters (11.4% area, 57.2 dispersion) suggest dietary distress."
SEQ_0505_frame_interp_00011,505,2,"The thermal profile reveals suppressed gas output at (157, 172) with 1 barely visible emission zone(s)."
SEQ_0509_frame_01509,509,2,Digestive function appears compromised. Gas coverage at 10.9% with moderate intensity indicates forage deficiency.
SEQ_0509_frame_00806,509,2,Reduced behavioural activity: the thermal emission covers only 6.0% of the field with peak intensity 168.
SEQ_0507_frame_00284,507,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
